"brand","screenSize","screenTech","energyConsumption","star","model_cleaned"
"samsung",65,"LED",430,5,"QA65Q6BA"
"samsung",65,"LED",430,5,"QA65Q63BAK"
"samsung",65,"LED",430,5,"QA65Q60BAW"
"samsung",65,"LED",430,5,"QA65Q60BAS"
"samsung",65,"LED",569,4,"QA65S95BAW"
"samsung",65,"LED",569,4,"QA65S95BAS"
"samsung",65,"LED",569,4,"QA65S95BA"
"samsung",65,"LED",437,5,"HG65BU800AW"
"samsung",65,"LED",430,5,"HG65Q60BAAW"
"samsung",65,"LED",394,5.5,"QA65Q60CAW"
"samsung",65,"LED",394,5.5,"QA65Q60CAS"
"samsung",65,"LED",394,5.5,"QA65Q63CAS"
"samsung",65,"LED",394,5.5,"QA65Q6CA"
"samsung",65,"LED",569,4,"QA65QN90CAW"
"samsung",65,"LED",569,4,"QA65QN90CAS"
"samsung",65,"LED",569,4,"QA65QN90CA"
"samsung",65,"LED",503,4.5,"QA65QN85CAW"
"samsung",65,"LED",503,4.5,"QA65QN85CAS"
"samsung",65,"LED",503,4.5,"QA65QN85CA"
"samsung",65,"LED",452,5,"UA65CU8000W"
"samsung",65,"LED",452,5,"UA65CU8000S"
"samsung",65,"LED",452,5,"UA65CU8500S"
"samsung",65,"LED",452,5,"UA65CU800"
"samsung",65,"LED",963,1.5,"QA65QN800CW"
"samsung",65,"LED",963,1.5,"QA65QN800CS"
"samsung",65,"LED",963,1.5,"QA65QN800C"
"samsung",65,"LED",562,4,"QA65Q80CAW"
"samsung",65,"LED",562,4,"QA65Q80CAS"
"samsung",65,"LED",562,4,"QA65Q80CA"
"samsung",65,"LED",532,4,"QA65Q70CAW"
"samsung",65,"LED",532,4,"QA65Q70CAS"
"samsung",65,"LED",532,4,"QA65Q70CA"
"samsung",65,"LED",697,3,"QA65QN700CS"
"samsung",65,"LED",569,4,"QA65QN95CAW"
"samsung",65,"LED",569,4,"QA65QN95CAS"
"samsung",65,"LED",569,4,"QA65QN95CA"
"samsung",65,"LED",1025,1,"QA65QN900CW"
"samsung",65,"LED",1025,1,"QA65QN900CS"
"samsung",65,"LED",1025,1,"QA65QN900C"
"samsung",65,"LED",565,4,"QA65S90CAW"
"samsung",65,"LED",565,4,"QA65S90CAS"
"samsung",65,"LED",565,4,"QA65S90CA"
"samsung",65,"LED",569,4,"QA65S95CAW"
"samsung",65,"LED",569,4,"QA65S95CAS"
"samsung",65,"LED",569,4,"QA65S95CA"
"samsung",65,"LED",426,5,"LH65BECHLGKXXY"
"samsung",65,"LED",426,5,"LH65BECHLGSXNZ"
"samsung",65,"LED",426,5,"LH65BECHLG"
"samsung",65,"LED",412,5.5,"QA65QE1CAW"
"samsung",65,"LED",412,5.5,"QA65QE1CAS"
"samsung",65,"LED",412,5.5,"QA65QE1CA"
"samsung",65,"LED",426,5,"UA65CU7000S"
"samsung",65,"LED",426,5,"UA65CU7100S"
"samsung",65,"LED",426,5,"UA65CU700S"
"samsung",65,"LED",463,5,"HG65CU700AW"
"samsung",65,"LED",959,1.5,"QA65QN800DW"
"samsung",65,"LED",959,1.5,"QA65QN800DS"
"samsung",65,"LED",959,1.5,"QA65QN800D"
"samsung",65,"LED",492,4.5,"QA65QN85DBW"
"samsung",65,"LED",492,4.5,"QA65QN85DBS"
"samsung",65,"LED",492,4.5,"QA65QN85DB"
"samsung",65,"LED",492,4.5,"QA65QN80DAW"
"samsung",65,"LED",492,4.5,"QA65QN80DAS"
"samsung",65,"LED",492,4.5,"QA65QN80DA"
"samsung",65,"LED",317,6,"QA65Q60DAW"
"samsung",65,"LED",317,6,"QA65Q60DAS"
"samsung",65,"LED",317,6,"QA65Q65DAW"
"samsung",65,"LED",317,6,"QA65Q65DAS"
"samsung",65,"LED",317,6,"QA65Q6DA"
"samsung",65,"LED",540,4,"QA65Q80DAW"
"samsung",65,"LED",540,4,"QA65Q80DAS"
"samsung",65,"LED",540,4,"QA65Q80DA"
"samsung",65,"LED",536,4,"QA65S90DAW"
"samsung",65,"LED",536,4,"QA65S90DAS"
"samsung",65,"LED",536,4,"QA65S90DA"
"samsung",65,"LED",562,4,"QA65S95DAW"
"samsung",65,"LED",562,4,"QA65S95DAS"
"samsung",65,"LED",562,4,"QA65S95DA"
"samsung",65,"LED",521,4,"QA65Q70DAW"
"samsung",65,"LED",521,4,"QA65Q70DAS"
"samsung",65,"LED",521,4,"QA65Q70DA"
"samsung",65,"LED",565,4,"QA65LS03DAW"
"samsung",65,"LED",565,4,"QA65LS03DAS"
"samsung",65,"LED",565,4,"QA65LS03DA"
"samsung",65,"LED",952,1.5,"QA65QN900DW"
"samsung",65,"LED",952,1.5,"QA65QN900DS"
"samsung",65,"LED",952,1.5,"QA65QN900D"
"samsung",65,"LED",419,5,"UA65DU7000S"
"samsung",65,"LED",478,4.5,"QA65QN87DAW"
"samsung",65,"LED",478,4.5,"QA65QN87DAS"
"samsung",65,"LED",478,4.5,"QA65QN87DA"
"samsung",65,"LED",419,5,"UA65DU7000W"
"samsung",65,"LED",419,5,"UA65DU7700S"
"samsung",65,"LED",419,5,"UA65DU7700W"
"samsung",65,"LED",419,5,"UA65DU700"
"samsung",65,"LED",448,5,"UA65DU8000W"
"samsung",65,"LED",448,5,"UA65DU8000S"
"samsung",65,"LED",448,5,"UA65DU8500S"
"samsung",65,"LED",448,5,"UA65DU800"
"samsung",65,"LED",419,5,"BE65DH"
"samsung",65,"LED",463,5,"QA65LS01DAW"
"samsung",65,"LED",463,5,"QA65LS01DAS"
"samsung",65,"LED",463,5,"QA65LS01DA"
"samsung",65,"LED",379,5.5,"QA65QE1DAS"
"samsung",65,"LED",379,5.5,"QA65QE1DA"
"samsung",65,"LED",379,5.5,"QA65QE1DAW"
"samsung",65,"LED",952,1.5,"QA65LST7DAW"
"samsung",65,"LED",952,1.5,"QA65LST7DAS"
"samsung",65,"LED",952,1.5,"QA65LST7DA"
"samsung",65,"LED",448,5,"UA65DUE800W"
"samsung",65,"LED",448,5,"UA65DUE800S"
"samsung",65,"LED",448,5,"UA65DUE800"
"samsung",67,"LED",507,4.5,"QA65QN90DAW"
"samsung",67,"LED",507,4.5,"QA65QN90DAS"
"samsung",67,"LED",507,4.5,"QA65QN90DA"
"samsung",69,"LED",496,5,"UA70AU7000W"
"samsung",69,"LED",496,5,"UA70AU7000S"
"samsung",69,"LED",496,5,"UA70AU7000"
"samsung",70,"LED",492,5,"UA70TU7000W"
"samsung",70,"LED",492,5,"UA70TU7000S"
"samsung",70,"LED",492,5,"UA70TU7000"
"samsung",70,"LED",492,5,"BE70TH"
"samsung",75,"LED",1244,1.5,"QA75LST7TAW"
"samsung",75,"LED",1244,1.5,"BH75T"
"samsung",75,"LED",1244,1.5,"QA75LST7TAS"
"samsung",75,"LED",686,4,"QA75LS03AAW"
"samsung",75,"LED",686,4,"QA75LS03AAS"
"samsung",75,"LED",1448,1,"QA75QN900AW"
"samsung",75,"LED",1448,1,"QA75QN900AS"
"samsung",75,"LED",1448,1,"QA75QN900A"
"samsung",75,"LED",1229,1.5,"QA75QN800AW"
"samsung",75,"LED",1229,1.5,"QA75QN800AS"
"samsung",75,"LED",1229,1.5,"QA75QN800A"
"samsung",75,"LED",605,5,"QA75QN85AAW"
"samsung",75,"LED",605,5,"QA75QN85AAS"
"samsung",75,"LED",605,5,"QA75QN85AA"
"samsung",75,"LED",726,4,"QA75QN90AAW"
"samsung",75,"LED",726,4,"QA75QN90AAS"
"samsung",75,"LED",726,4,"QA75QN90AA"
"samsung",75,"LED",525,5.5,"UA75AU7000W"
"samsung",75,"LED",525,5.5,"UA75AU7000S"
"samsung",75,"LED",525,5.5,"UA75AU7000"
"samsung",75,"LED",536,5.5,"QA75Q60AAW"
"samsung",75,"LED",536,5.5,"QA75Q60AAS"
"samsung",75,"LED",624,4.5,"QA75Q70AAW"
"samsung",75,"LED",624,4.5,"QA75Q70AAS"
"samsung",75,"LED",525,5.5,"BE75AH"
"samsung",75,"LED",569,5,"UA75AU8000W"
"samsung",75,"LED",569,5,"UA75AU8000S"
"samsung",75,"LED",569,5,"UA75AU8000"
"samsung",75,"LED",886,3,"QA75QN700AW"
"samsung",75,"LED",886,3,"QA75QN700AS"
"samsung",75,"LED",886,3,"QA75QN700A"
"samsung",75,"LED",715,4,"HG75Q60AAAW"
"samsung",75,"LED",569,5,"QA75Q60ABW"
"samsung",75,"LED",569,5,"QA75Q60ABS"
"samsung",75,"LED",565,5,"HG75AJ690YK"
"samsung",75,"LED",868,3,"QA75Q95TDW"
"samsung",75,"LED",576,5,"UA75BU8000W"
"samsung",75,"LED",576,5,"UA75BU8000S"
"samsung",75,"LED",576,5,"UA75BU8000"
"samsung",75,"LED",613,4.5,"QA75QN85BAW"
"samsung",75,"LED",613,4.5,"QA75QN85BAS"
"samsung",75,"LED",613,4.5,"QA75QN85BA"
"samsung",75,"LED",777,3.5,"QA75QN90BAW"
"samsung",75,"LED",777,3.5,"QA75QN90BAS"
"samsung",75,"LED",777,3.5,"QA75QN90BA"
"samsung",75,"LED",635,4.5,"QA75Q70BAW"
"samsung",75,"LED",635,4.5,"QA75Q70BAS"
"samsung",75,"LED",635,4.5,"QA75Q70BA"
"samsung",75,"LED",897,3,"QA75QN95BAW"
"samsung",75,"LED",897,3,"QA75QN95BAS"
"samsung",75,"LED",897,3,"QA75QN95BA"
"samsung",75,"LED",1240,1.5,"QA75QN800BW"
"samsung",75,"LED",1240,1.5,"QA75QN800BS"
"samsung",75,"LED",1240,1.5,"QA75QN800B"
"samsung",75,"LED",715,4,"QA75LS03BAW"
"samsung",75,"LED",715,4,"QA75LS03BAS"
"samsung",75,"LED",715,4,"QA75LS03BA"
"samsung",75,"LED",1445,1,"QA75QN900BW"
"samsung",75,"LED",1445,1,"QA75QN900BS"
"samsung",75,"LED",1445,1,"QA75QN900B"
"samsung",75,"LED",978,2.5,"QA75Q80BAW"
"samsung",75,"LED",978,2.5,"QA75Q80BAS"
"samsung",75,"LED",978,2.5,"QA75Q80BA"
"samsung",75,"LED",1000,2.5,"QA75QN700BW"
"samsung",75,"LED",1000,2.5,"QA75QN700BS"
"samsung",75,"LED",1000,2.5,"QA75QN700B"
"samsung",75,"LED",576,5,"HG75AU800AW"
"samsung",75,"LED",671,4.5,"QA75Q63BAS"
"samsung",75,"LED",671,4.5,"QA75Q6BA"
"samsung",75,"LED",671,4.5,"QA75Q63BAK"
"samsung",75,"LED",671,4.5,"QA75Q60BAW"
"samsung",75,"LED",671,4.5,"QA75Q60BAS"
"samsung",75,"LED",576,5,"HG75BU800AW"
"samsung",75,"LED",671,4.5,"HG75Q60BAAW"
"samsung",75,"LED",682,4.5,"QA75QN90CAW"
"samsung",75,"LED",682,4.5,"QA75QN90CAS"
"samsung",75,"LED",682,4.5,"QA75QN90CA"
"samsung",75,"LED",562,5,"QA75QN85CAW"
"samsung",75,"LED",562,5,"QA75QN85CAS"
"samsung",75,"LED",562,5,"QA75QN85CA"
"samsung",75,"LED",580,5,"QA75Q70CAW"
"samsung",75,"LED",580,5,"QA75Q70CAS"
"samsung",75,"LED",580,5,"QA75Q70CA"
"samsung",75,"LED",1069,2.5,"QA75QN800CW"
"samsung",75,"LED",1069,2.5,"QA75QN800CS"
"samsung",75,"LED",1069,2.5,"QA75QN800C"
"samsung",75,"LED",605,5,"UA75CU8000W"
"samsung",75,"LED",605,5,"UA75CU8000S"
"samsung",75,"LED",605,5,"UA75CU8000"
"samsung",75,"LED",744,4,"QA75Q80CAW"
"samsung",75,"LED",744,4,"QA75Q80CAS"
"samsung",75,"LED",744,4,"QA75Q80CA"
"samsung",75,"LED",1244,1.5,"QA75QN900CW"
"samsung",75,"LED",1244,1.5,"QA75QN900CS"
"samsung",75,"LED",1244,1.5,"QA75QN900C"
"samsung",75,"LED",784,3.5,"QA75QN700CS"
"samsung",75,"LED",711,4,"QA75QN95CAW"
"samsung",75,"LED",711,4,"QA75QN95CAS"
"samsung",75,"LED",711,4,"QA75QN95CA"
"samsung",75,"LED",671,4.5,"QA75Q60CAW"
"samsung",75,"LED",671,4.5,"QA75Q60CAS"
"samsung",75,"LED",671,4.5,"QA75Q63CAS"
"samsung",75,"LED",671,4.5,"QA75Q6CA"
"samsung",75,"LED",605,5,"UA75CU8500S"
"samsung",75,"LED",510,5.5,"LH75BECHLGKXXY"
"samsung",75,"LED",510,5.5,"LH75BECHLGSXNZ"
"samsung",75,"LED",510,5.5,"LH75BECHLG"
"samsung",75,"LED",478,6,"QA75QE1CAW"
"samsung",75,"LED",478,6,"QA75QE1CAS"
"samsung",75,"LED",478,6,"QA75QE1CA"
"samsung",75,"LED",510,5.5,"UA75CU7000S"
"samsung",75,"LED",510,5.5,"UA75CU7100S"
"samsung",75,"LED",510,5.5,"UA75CU700S"
"samsung",75,"LED",525,5.5,"HG75CU700AW"
"samsung",75,"LED",576,5,"QA75QN90DAW"
"samsung",75,"LED",576,5,"QA75QN90DAS"
"samsung",75,"LED",576,5,"QA75QN90DA"
"samsung",75,"LED",985,2.5,"QA75QN800DW"
"samsung",75,"LED",985,2.5,"QA75QN800DS"
"samsung",75,"LED",985,2.5,"QA75QN800D"
"samsung",75,"LED",412,6,"QA75Q60DAW"
"samsung",75,"LED",412,6,"QA75Q60DAS"
"samsung",75,"LED",412,6,"QA75Q65DAW"
"samsung",75,"LED",412,6,"QA75Q65DAS"
"samsung",75,"LED",412,6,"QA75Q6DA"
"samsung",75,"LED",726,4,"QA75Q80DAW"
"samsung",75,"LED",726,4,"QA75Q80DAS"
"samsung",75,"LED",726,4,"QA75Q80DA"
"samsung",75,"LED",576,5,"QA75Q70DAW"
"samsung",75,"LED",576,5,"QA75Q70DAS"
"samsung",75,"LED",576,5,"QA75Q70DA"
"samsung",75,"LED",1047,2.5,"QA75QN900DW"
"samsung",75,"LED",1047,2.5,"QA75QN900DS"
"samsung",75,"LED",1047,2.5,"QA75QN900D"
"samsung",75,"LED",697,4,"QA75LS03DAW"
"samsung",75,"LED",697,4,"QA75LS03DAS"
"samsung",75,"LED",697,4,"QA75LS03DA"
"samsung",75,"LED",529,5.5,"QA75QN87DAW"
"samsung",75,"LED",529,5.5,"QA75QN87DAS"
"samsung",75,"LED",529,5.5,"QA75QN87DA"
"samsung",75,"LED",653,4.5,"QA75QN85DBW"
"samsung",75,"LED",653,4.5,"QA75QN85DBS"
"samsung",75,"LED",653,4.5,"QA75QN85DB"
"samsung",75,"LED",456,6,"QA75QE1DAW"
"samsung",75,"LED",456,6,"QA75QE1DAS"
"samsung",75,"LED",456,6,"QA75QE1DA"
"samsung",75,"LED",503,5.5,"UA75DU7000S"
"samsung",75,"LED",503,5.5,"UA75DU7000W"
"samsung",75,"LED",503,5.5,"UA75DU7700S"
"samsung",75,"LED",503,5.5,"UA75DU7700W"
"samsung",75,"LED",503,5.5,"UA75DU700"
"samsung",75,"LED",598,5,"UA75DU8000W"
"samsung",75,"LED",598,5,"UA75DU8000S"
"samsung",75,"LED",598,5,"UA75DU8500S"
"samsung",75,"LED",598,5,"UA75DU800"
"samsung",75,"LED",503,5.5,"BE75DH"
"samsung",75,"LED",1178,2,"QA75LST7DAW"
"samsung",75,"LED",1178,2,"QA75LST7DAS"
"samsung",75,"LED",1178,2,"QA75LST7DA"
"samsung",75,"LED",598,5,"UA75DUE800W"
"samsung",75,"LED",565,5,"UA75TU8000W"
"samsung",75,"LED",565,5,"UA75TU8000S"
"samsung",75,"LED",565,5,"UA75TU8000"
"samsung",75,"LED",565,5,"UA75TU7000S"
"samsung",75,"LED",682,4.5,"QA75LS03TAW"
"samsung",75,"LED",682,4.5,"QA75LS03TAS"
"samsung",75,"LED",682,4.5,"QA75LS03T"
"samsung",75,"LED",532,5.5,"QA75Q60TAW"
"samsung",75,"LED",656,4.5,"QA75Q70TAW"
"samsung",75,"LED",656,4.5,"QA75Q70TAS"
"samsung",75,"LED",656,4.5,"QA75Q70T"
"samsung",75,"LED",941,3,"QA75Q80TAW"
"samsung",75,"LED",941,3,"QA75Q80TAS"
"samsung",75,"LED",941,3,"QA75Q80T"
"samsung",75,"LED",912,3,"QA75Q95TAW"
"samsung",75,"LED",912,3,"QA75Q95TAS"
"samsung",75,"LED",912,3,"QA75Q95T"
"samsung",75,"LED",1164,2,"QA75Q800TAW"
"samsung",75,"LED",1164,2,"QA75Q800TAS"
"samsung",75,"LED",1164,2,"QA75Q800T"
"samsung",75,"LED",1189,2,"QA75Q950TSW"
"samsung",75,"LED",1189,2,"QA75Q950TSS"
"samsung",75,"LED",1189,2,"QA75Q950T"
"samsung",75,"LED",565,5,"BE75TH"
"samsung",75,"LED",645,4.5,"HG75TS030AK"
"samsung",75,"LED",565,5,"HG75AT690UK"
"samsung",77,"LED",642,5,"QA77S90DAE"
"samsung",77,"LED",806,4,"QA77S95CAW"
"samsung",77,"LED",806,4,"QA77S95CAS"
"samsung",77,"LED",806,4,"QA77S95CA"
"samsung",77,"LED",653,4.5,"QA77S90CAW"
"samsung",77,"LED",653,4.5,"QA77S90CAS"
"samsung",77,"LED",653,4.5,"QA77S90CA"
"samsung",77,"LED",653,4.5,"QA77S89CAW"
"samsung",77,"LED",791,4,"QA77S95DAW"
"samsung",77,"LED",791,4,"QA77S95DAS"
"samsung",77,"LED",791,4,"QA77S95DA"
"samsung",82,"LED",671,5,"UA82TU8000W"
"samsung",82,"LED",671,5,"UA82TU8000S"
"samsung",82,"LED",671,5,"UA82TU8000"
"samsung",82,"LED",1226,2.5,"QA82Q800TAW"
"samsung",82,"LED",1226,2.5,"QA82Q800TAS"
"samsung",82,"LED",1226,2.5,"QA82Q800T"
"samsung",83,"LED",704,5,"QA83S90CAE"
"samsung",83,"LED",704,5,"QA83SCA"
"samsung",83,"LED",704,5,"QA83S89CAW"
"samsung",83,"LED",704,5,"QA83S89CAS"
"samsung",83,"LED",795,4.5,"QA83S90DAE"
"samsung",85,"LED",700,5,"QA85Q70TAW"
"samsung",85,"LED",700,5,"QA85Q70TAS"
"samsung",85,"LED",700,5,"QA85Q70T"
"samsung",85,"LED",941,4,"QA85Q80TAW"
"samsung",85,"LED",941,4,"QA85Q80TAS"
"samsung",85,"LED",941,4,"QA85Q80T"
"samsung",85,"LED",598,6,"QA85Q60TAW"
"samsung",85,"LED",598,6,"QA85Q60TAS"
"samsung",85,"LED",598,6,"QA85Q60TA"
"samsung",85,"LED",1339,2.5,"QA85Q950TSW"
"samsung",85,"LED",1339,2.5,"QA85Q950TSS"
"samsung",85,"LED",1339,2.5,"QA85Q950T"
"samsung",85,"LED",725,5,"UA85TU8000W"
"samsung",85,"LED",725,5,"UA85TU8000S"
"samsung",85,"LED",645,5.5,"QA85Q60AAW"
"samsung",85,"LED",645,5.5,"QA85Q60AAS"
"samsung",85,"LED",806,4.5,"QA85Q70AAW"
"samsung",85,"LED",806,4.5,"QA85Q70AAS"
"samsung",85,"LED",729,5,"UA85AU8000W"
"samsung",85,"LED",729,5,"UA85AU8000S"
"samsung",85,"LED",729,5,"UA85AU8000"
"samsung",85,"LED",1609,1.5,"QA85QN900AW"
"samsung",85,"LED",1609,1.5,"QA85QN900AS"
"samsung",85,"LED",1609,1.5,"QA85QN900A"
"samsung",85,"LED",1448,2,"QA85QN800AW"
"samsung",85,"LED",1448,2,"QA85QN800AS"
"samsung",85,"LED",1448,2,"QA85QN800A"
"samsung",85,"LED",704,5,"QA85QN85AAW"
"samsung",85,"LED",704,5,"QA85QN85AAS"
"samsung",85,"LED",704,5,"QA85QN85AA"
"samsung",85,"LED",945,4,"QA85QN90AAW"
"samsung",85,"LED",945,4,"QA85QN90AAS"
"samsung",85,"LED",945,4,"QA85QN90AA"
"samsung",85,"LED",824,4.5,"QA85LS03AAW"
"samsung",85,"LED",824,4.5,"QA85LS03AAS"
"samsung",85,"LED",645,5.5,"QA85Q60ABW"
"samsung",85,"LED",645,5.5,"QA85Q60ABS"
"samsung",85,"LED",740,5,"UA85BU8000W"
"samsung",85,"LED",740,5,"UA85BU8000S"
"samsung",85,"LED",740,5,"UA85BU8000"
"samsung",85,"LED",653,5.5,"QA85Q60BAW"
"samsung",85,"LED",653,5.5,"QA85Q60BAS"
"samsung",85,"LED",653,5.5,"QA85Q60BA"
"samsung",85,"LED",817,4.5,"QA85Q70BAW"
"samsung",85,"LED",817,4.5,"QA85Q70BAS"
"samsung",85,"LED",817,4.5,"QA85Q70BA"
"samsung",85,"LED",1423,2,"QA85QN800BW"
"samsung",85,"LED",1423,2,"QA85QN800BS"
"samsung",85,"LED",1423,2,"QA85QN800B"
"samsung",85,"LED",1113,3,"QA85QN90BAW"
"samsung",85,"LED",1113,3,"QA85QN90BAS"
"samsung",85,"LED",1113,3,"QA85QN90BA"
"samsung",85,"LED",916,4,"QA85LS03BAW"
"samsung",85,"LED",916,4,"QA85LS03BAS"
"samsung",85,"LED",916,4,"QA85LS03BA"
"samsung",85,"LED",1605,1.5,"QA85QN900BW"
"samsung",85,"LED",1605,1.5,"QA85QN900BS"
"samsung",85,"LED",1605,1.5,"QA85QN900B"
"samsung",85,"LED",715,5,"QA85QN85BAW"
"samsung",85,"LED",715,5,"QA85QN85BAS"
"samsung",85,"LED",715,5,"QA85QN85BA"
"samsung",85,"LED",1233,2.5,"QA85Q80BAW"
"samsung",85,"LED",1233,2.5,"QA85Q80BAS"
"samsung",85,"LED",1233,2.5,"QA85Q80BA"
"samsung",85,"LED",635,5.5,"QA85Q60CAW"
"samsung",85,"LED",635,5.5,"QA85Q60CAS"
"samsung",85,"LED",635,5.5,"QA85Q6CA"
"samsung",85,"LED",897,4,"QA85QN90CAW"
"samsung",85,"LED",897,4,"QA85QN90CAS"
"samsung",85,"LED",897,4,"QA85QN90CA"
"samsung",85,"LED",755,5,"QA85QN85CAW"
"samsung",85,"LED",755,5,"QA85QN85CAS"
"samsung",85,"LED",755,5,"QA85QN85CA"
"samsung",85,"LED",791,4.5,"QA85Q70CAW"
"samsung",85,"LED",791,4.5,"QA85Q70CAS"
"samsung",85,"LED",791,4.5,"QA85Q70CA"
"samsung",85,"LED",948,4,"QA85Q80CAW"
"samsung",85,"LED",948,4,"QA85Q80CAS"
"samsung",85,"LED",948,4,"QA85Q80CA"
"samsung",85,"LED",1365,2,"QA85QN900CW"
"samsung",85,"LED",1365,2,"QA85QN900CS"
"samsung",85,"LED",1365,2,"QA85QN900C"
"samsung",85,"LED",1109,3,"QA85QN800CW"
"samsung",85,"LED",1109,3,"QA85QN800CS"
"samsung",85,"LED",1109,3,"QA85QN800C"
"samsung",85,"LED",905,4,"QA85QN95CAW"
"samsung",85,"LED",905,4,"QA85QN95CAS"
"samsung",85,"LED",905,4,"QA85QN95CA"
"samsung",85,"LED",726,5,"UA85CU8000W"
"samsung",85,"LED",726,5,"UA85CU8000S"
"samsung",85,"LED",726,5,"UA85CU800"
"samsung",85,"LED",532,6,"LH85BECHLGKXXY"
"samsung",85,"LED",532,6,"UA85CU7000S"
"samsung",85,"LED",532,6,"UA85CU7100S"
"samsung",85,"LED",532,6,"UA85CU700S"
"samsung",85,"LED",773,5,"QA85QN90DAW"
"samsung",85,"LED",773,5,"QA85QN90DAS"
"samsung",85,"LED",773,5,"QA85QN90DA"
"samsung",85,"LED",521,6,"QA85Q60DAW"
"samsung",85,"LED",521,6,"QA85Q60DAS"
"samsung",85,"LED",521,6,"QA85Q65DAW"
"samsung",85,"LED",521,6,"QA85Q65DAS"
"samsung",85,"LED",521,6,"QA85Q6DA"
"samsung",85,"LED",1076,3.5,"QA85QN800DW"
"samsung",85,"LED",1076,3.5,"QA85QN800DS"
"samsung",85,"LED",1076,3.5,"QA85QN800D"
"samsung",85,"LED",715,5,"UA85DU8000W"
"samsung",85,"LED",715,5,"UA85DU8000S"
"samsung",85,"LED",715,5,"UA85DU8000"
"samsung",85,"LED",733,5,"QA85Q70DAW"
"samsung",85,"LED",733,5,"QA85Q70DAS"
"samsung",85,"LED",733,5,"QA85Q70DA"
"samsung",85,"LED",945,4,"QA85Q80DAW"
"samsung",85,"LED",945,4,"QA85Q80DAS"
"samsung",85,"LED",945,4,"QA85Q80DA"
"samsung",85,"LED",806,4.5,"QA85LS03DAW"
"samsung",85,"LED",806,4.5,"QA85LS03DAS"
"samsung",85,"LED",806,4.5,"QA85LS03DA"
"samsung",85,"LED",704,5,"QA85QN87DAW"
"samsung",85,"LED",704,5,"QA85QN87DAS"
"samsung",85,"LED",704,5,"QA85QN87DA"
"samsung",85,"LED",788,4.5,"QA85QN85DBW"
"samsung",85,"LED",788,4.5,"QA85QN85DBS"
"samsung",85,"LED",788,4.5,"QA85QN85DB"
"samsung",85,"LED",631,5.5,"QA85QE1DAS"
"samsung",85,"LED",525,6,"UA85DU7000S"
"samsung",85,"LED",1237,2.5,"QA85QN900DW"
"samsung",85,"LED",1237,2.5,"QA85QN900DS"
"samsung",85,"LED",1237,2.5,"QA85QN900D"
"samsung",85,"LED",525,6,"UA85DU7000W"
"samsung",85,"LED",525,6,"UA85DU7700S"
"samsung",85,"LED",525,6,"UA85DU7700W"
"samsung",85,"LED",525,6,"UA85DU700"
"samsung",85,"LED",525,6,"BE85DH"
"samsung",85,"LED",715,5,"UA85DUE800W"
"samsung",98,"LED",1423,3.5,"QA98QN990CW"
"samsung",98,"LED",1215,4,"UA98DU9000W"
"samsung",98,"LED",1215,4,"UA98DU9000S"
"samsung",98,"LED",1215,4,"UA98DU9000"
"samsung",98,"LED",1127,4.5,"QA98QN90AAW"
"samsung",98,"LED",1127,4.5,"QA98QN90AAS"
"samsung",98,"LED",937,5,"QA98QN90DAW"
"samsung",98,"LED",937,5,"QA98QN90DAS"
"samsung",98,"LED",937,5,"QA98QN90DA"
"samsung",98,"LED",1602,3,"QA98QN100BW"
"samsung",98,"LED",1602,3,"QA98QN100BS"
"samsung",98,"LED",1602,3,"QA98QN100B"
"samsung",98,"LED",1058,4.5,"QA98Q80CAW"
"samsung",98,"LED",1058,4.5,"QA98Q80CAS"
"samsung",98,"LED",1058,4.5,"QA98Q80CA"
"seiki",65,"LED",496,4.5,"SC65USN8"
"sharetv",21,"LCD",106,3,"ST1922G"
"sharp",32,"LED",125,5,"2TC32BG1X"
"sharp",32,"LED",110,5.5,"2TC32EG1X"
"sharp",42,"LED",177,5.5,"2TC42BG1X"
"sharp",42,"LED",197,5,"2TC42EG1X"
"sharp",49,"LED",312,4.5,"4TC50DK1X"
"sharp",60,"LED",474,4,"4TC60CK1X"
"sharp",60,"LED",504,4,"4TC60DL1X"
"sharp",70,"LED",457,5.5,"4TC70DL1X"
"sharp",70,"LED",653,4,"8TC70DW1X"
"sharp",70,"LED",580,4.5,"4TC70CK3X"
"shenzhen xinchaoda technology co., ltd",55,"LED",381,4.5,"LEQ55A722"
"shenzhen xinchaoda technology co., ltd",55,"LED",362,4.5,"LEQ55W722"
"shenzhen xinchaoda technology co., ltd",65,"LED",369,6,"LEQ65W722"
"shenzhen xinchaoda technology co., ltd",65,"LED",402,5.5,"LEQ65A722"
"signify",55,"LED",378,4.5,"EA2277"
"skyworth",55,"LED",303,5.5,"55SUC9300"
"skyworth",55,"LED",303,5.5,"55SUC9500"
"skyworth",55,"LED",303,5.5,"55SUC"
"skyworth",86,"LED",893,4.5,"86SUC9500"
"skyworth",86,"LED",893,4.5,"86SUC9000"
"skyworth",86,"LED",893,4.5,"86G51"
"skyworth",86,"LED",893,4.5,"STL86G51"
"skyworth",86,"LED",893,4.5,"86SUC"
"smarttech",31,"LED",110,5.5,"SMTH32T1"
"smarttech",39,"LED",151,6,"SMTF40T1"
"smarttech",50,"LED",210,6,"SMTU50T1"
"smarttech",55,"LED",247,6,"SMTU55T1"
"smarttech",65,"LED",386,5.5,"SMTU65T1"
"smtv",42,"LED",188,5.5,"LED43JIL04211"
"smtv",50,"LED",280,5,"50SM191"
